cos,usr_click_nums,same_cos_nums,±»÷µ,,,,,,,,,,,,,
0.136797,17,17,1,,,,,,,,,,,,,
0.136931,972,1013,0.95952616,,,,,,,,,,,,,
0.137038,3,2,1.5,,,,,,,,,,,,,
0.137199,23,25,0.92,,,,,,,,,,,,,
0.137361,1747,1741,1.003446295,,,,,,,,,,,,,
0.137505,44,46,0.956521739,,,,,,,,,,,,,
0.137604,25,18,1.388888889,,,,,,,,,,,,,
0.137649,1537,1685,0.912166172,,,,,,,,,,,,,
0.138013,16008,15822,1.011755783,,,,,,,,,,,,,
0.138086,42,46,0.913043478,,,,,,,,,,,,,
0.13838,1552,1616,0.96039604,,,,,,,,,,,,,
0.138426,36,45,0.8,,,,,,,,,,,,,
0.138675,16357,15458,1.058157588,,,,,,,,,,,,,
0.138842,25,21,1.19047619,,,,,,,,,,,,,
0.13901,1,1,1,,,,,,,,,,,,,
0.139122,700,719,0.973574409,,,,,,,,,,,,,
0.139262,11,14,0.785714286,,,,,,,,,,,,,
0.139272,24,21,1.142857143,,,,,,,,,,,,,
0.139347,1,1,1,,,,,,,,,,,,,
0.139482,3,2,1.5,,,,,,,,,,,,,
0.139686,18374,18143,1.012732183,,,,,,,,,,,,,
0.139876,648,645,1.004651163,,,,,,,,,,,,,
0.140028,1994,2041,0.976972073,,,,,,,,,,,,,
0.140114,24,22,1.090909091,,,,,,,,,,,,,
0.140488,61,53,1.150943396,,,,,,,,,,,,,
0.140546,17,24,0.708333333,,,,,,,,,,,,,
0.140642,1106,1185,0.933333333,,,,,,,,,,,,,
0.14072,2,2,1,,,,,,,,,,,,,
0.140952,2,1,2,,,,,,,,,,,,,
0.140981,17,21,0.80952381,,,,,,,,,,,,,
0.141069,17,7,2.428571429,,,,,,,,,,,,,
0.141108,40,41,0.975609756,,,,,,,,,,,,,
0.141421,59885,56618,1.057702497,,,,,,,,,,,,,
0.141737,46,49,0.93877551,,,,,,,,,,,,,
0.141865,41,41,1,,,,,,,,,,,,,
0.14199,1,1,1,,,,,,,,,,,,,
0.142134,4,6,0.666666667,,,,,,,,,,,,,
0.142214,1115,1156,0.964532872,,,,,,,,,,,,,
0.142314,36,32,1.125,,,,,,,,,,,,,
0.142374,48,56,0.857142857,,,,,,,,,,,,,
0.142766,14,18,0.777777778,,,,,,,,,,,,,
0.142857,1964,1968,0.99796748,,,,,,,,,,,,,
0.143019,1205,1276,0.944357367,,,,,,,,,,,,,
0.143223,22300,22063,1.010741966,,,,,,,,,,,,,
0.143444,0,1,0,,,,,,,,,,,,,
0.143592,0,1,0,,,,,,,,,,,,,
0.143674,31,27,1.148148148,,,,,,,,,,,,,
0.143684,43,46,0.934782609,,,,,,,,,,,,,
0.143839,1298,1344,0.96577381,,,,,,,,,,,,,
0.14415,21,26,0.807692308,,,,,,,,,,,,,
0.144338,17982,16562,1.085738437,,,,,,,,,,,,,
0.14462,15,12,1.25,,,,,,,,,,,,,
0.144639,1,1,1,,,,,,,,,,,,,
0.144673,1350,1406,0.960170697,,,,,,,,,,,,,
0.14501,37,39,0.948717949,,,,,,,,,,,,,
0.145095,24854,24394,1.018857096,,,,,,,,,,,,,
0.145479,3,3,1,,,,,,,,,,,,,
0.145521,732,762,0.960629921,,,,,,,,,,,,,
0.145575,48,43,1.11627907,,,,,,,,,,,,,
0.145693,50,60,0.833333333,,,,,,,,,,,,,
0.145865,2862,2862,1,,,,,,,,,,,,,
0.146059,28,30,0.933333333,,,,,,,,,,,,,
0.146385,655,657,0.99695586,,,,,,,,,,,,,
0.146549,21,23,0.913043478,,,,,,,,,,,,,
0.146647,9,9,1,,,,,,,,,,,,,
0.147043,22172,21616,1.025721688,,,,,,,,,,,,,
0.147087,52,57,0.912280702,,,,,,,,,,,,,
0.147264,1338,1398,0.957081545,,,,,,,,,,,,,
0.147442,2844,2824,1.007082153,,,,,,,,,,,,,
0.147542,26,29,0.896551724,,,,,,,,,,,,,
0.147799,56,54,1.037037037,,,,,,,,,,,,,
0.147844,3,5,0.6,,,,,,,,,,,,,
0.148047,31,31,1,,,,,,,,,,,,,
0.148159,1496,1523,0.982271832,,,,,,,,,,,,,
0.148522,39,40,0.975,,,,,,,,,,,,,
0.148556,45,35,1.285714286,,,,,,,,,,,,,
0.149071,50375,47740,1.055194805,,,,,,,,,,,,,
0.149256,15,21,0.714285714,,,,,,,,,,,,,
0.149487,4,4,1,,,,,,,,,,,,,
0.149592,36,49,0.734693878,,,,,,,,,,,,,
0.15,1282,1334,0.96101949,,,,,,,,,,,,,
0.150117,18,29,0.620689655,,,,,,,,,,,,,
0.150329,6,6,1,,,,,,,,,,,,,
0.150649,17,20,0.85,,,,,,,,,,,,,
0.150756,18792,17767,1.057691225,,,,,,,,,,,,,
0.150946,2053,2095,0.979952267,,,,,,,,,,,,,
0.151099,2,2,1,,,,,,,,,,,,,
0.151186,26228,26187,1.001565662,,,,,,,,,,,,,
0.151446,1,1,1,,,,,,,,,,,,,
0.151523,42,44,0.954545455,,,,,,,,,,,,,
0.15162,7,6,1.166666667,,,,,,,,,,,,,
0.151729,55,52,1.057692308,,,,,,,,,,,,,
0.151911,1514,1507,1.00464499,,,,,,,,,,,,,
0.152057,1,1,1,,,,,,,,,,,,,
0.152277,36,45,0.8,,,,,,,,,,,,,
0.152302,41,36,1.138888889,,,,,,,,,,,,,
0.152499,3125,3113,1.003854802,,,,,,,,,,,,,
0.152832,25,31,0.806451613,,,,,,,,,,,,,
0.152894,879,971,0.905252317,,,,,,,,,,,,,
0.152944,5,3,1.666666667,,,,,,,,,,,,,
0.153093,54,71,0.76056338,,,,,,,,,,,,,
0.153393,20778,20417,1.017681344,,,,,,,,,,,,,
0.153574,0,2,0,,,,,,,,,,,,,
0.153897,807,841,0.959571938,,,,,,,,,,,,,
0.15396,45,45,1,,,,,,,,,,,,,
0.154303,2067,2083,0.992318771,,,,,,,,,,,,,
0.154533,41,47,0.872340426,,,,,,,,,,,,,
0.154713,91,106,0.858490566,,,,,,,,,,,,,
0.154919,1491,1549,0.962556488,,,,,,,,,,,,,
0.155113,15,16,0.9375,,,,,,,,,,,,,
0.155417,1,1,1,,,,,,,,,,,,,
0.155543,42,51,0.823529412,,,,,,,,,,,,,
0.1557,18566,18148,1.023032841,,,,,,,,,,,,,
0.155794,1,1,1,,,,,,,,,,,,,
0.155963,1923,1997,0.962944417,,,,,,,,,,,,,
0.156174,2229,2236,0.99686941,,,,,,,,,,,,,
0.156293,71,72,0.986111111,,,,,,,,,,,,,
0.156386,43,49,0.87755102,,,,,,,,,,,,,
0.156652,2,2,1,,,,,,,,,,,,,
0.156893,39,47,0.829787234,,,,,,,,,,,,,
0.157027,1452,1495,0.971237458,,,,,,,,,,,,,
0.157135,4,4,1,,,,,,,,,,,,,
0.157243,58,66,0.878787879,,,,,,,,,,,,,
0.157329,1,1,1,,,,,,,,,,,,,
0.1575,31,35,0.885714286,,,,,,,,,,,,,
0.157622,0,1,0,,,,,,,,,,,,,
0.158114,91700,86181,1.064039638,,,,,,,,,,,,,
0.15861,2,2,1,,,,,,,,,,,,,
0.158735,48,56,0.857142857,,,,,,,,,,,,,
0.159,49,59,0.830508475,,,,,,,,,,,,,
0.159223,2026,2076,0.975915222,,,,,,,,,,,,,
0.159364,35,35,1,,,,,,,,,,,,,
0.159719,2,1,2,,,,,,,,,,,,,
0.159901,74,70,1.057142857,,,,,,,,,,,,,
0.16,31,32,0.96875,,,,,,,,,,,,,
0.160128,3077,3037,1.013170892,,,,,,,,,,,,,
0.160357,1836,1856,0.989224138,,,,,,,,,,,,,
0.160644,35732,35008,1.020680987,,,,,,,,,,,,,
0.160817,85,96,0.885416667,,,,,,,,,,,,,
0.161296,63,66,0.954545455,,,,,,,,,,,,,
0.161515,835,779,1.071887035,,,,,,,,,,,,,
0.16169,4,2,2,,,,,,,,,,,,,
0.161749,88,97,0.907216495,,,,,,,,,,,,,
0.161955,72,64,1.125,,,,,,,,,,,,,
0.162221,3217,3119,1.031420327,,,,,,,,,,,,,
0.162623,55,51,1.078431373,,,,,,,,,,,,,
0.16265,3,2,1.5,,,,,,,,,,,,,
0.162698,1165,1202,0.96921797,,,,,,,,,,,,,
0.163299,21258,20804,1.021822726,,,,,,,,,,,,,
0.163517,1,1,1,,,,,,,,,,,,,
0.163663,31,39,0.794871795,,,,,,,,,,,,,
0.163908,2200,2265,0.971302428,,,,,,,,,,,,,
0.163956,0,1,0,,,,,,,,,,,,,
0.163984,50,53,0.943396226,,,,,,,,,,,,,
0.164399,2555,2486,1.02775543,,,,,,,,,,,,,
0.164646,75,72,1.041666667,,,,,,,,,,,,,
0.164677,37,47,0.787234043,,,,,,,,,,,,,
0.164845,1,1,1,,,,,,,,,,,,,
0.164957,7,5,1.4,,,,,,,,,,,,,
0.165145,1817,1879,0.967003725,,,,,,,,,,,,,
0.165295,1,1,1,,,,,,,,,,,,,
0.16538,18,21,0.857142857,,,,,,,,,,,,,
0.165521,1,2,0.5,,,,,,,,,,,,,
0.165647,92,91,1.010989011,,,,,,,,,,,,,
0.166091,27750,26788,1.035911602,,,,,,,,,,,,,
0.16641,1249,1269,0.984239559,,,,,,,,,,,,,
0.166667,12946,12315,1.051238327,,,,,,,,,,,,,
0.166812,92,77,1.194805195,,,,,,,,,,,,,
0.167132,1,1,1,,,,,,,,,,,,,
0.167248,1,1,1,,,,,,,,,,,,,
0.167542,59,68,0.867647059,,,,,,,,,,,,,
0.1676,1,1,1,,,,,,,,,,,,,
0.167705,1685,1689,0.997631735,,,,,,,,,,,,,
0.168281,33,40,0.825,,,,,,,,,,,,,
0.16843,6,5,1.2,,,,,,,,,,,,,
0.168763,135,140,0.964285714,,,,,,,,,,,,,
0.169031,81425,75568,1.077506352,,,,,,,,,,,,,
0.169638,2,3,0.666666667,,,,,,,,,,,,,
0.169791,51,61,0.836065574,,,,,,,,,,,,,
0.169842,89,88,1.011363636,,,,,,,,,,,,,
0.170005,2,1,2,,,,,,,,,,,,,
0.170251,9,7,1.285714286,,,,,,,,,,,,,
0.170389,1798,1850,0.971891892,,,,,,,,,,,,,
0.170561,56,67,0.835820896,,,,,,,,,,,,,
0.170941,60,60,1,,,,,,,,,,,,,
0.170996,0,1,0,,,,,,,,,,,,,
0.171341,42,40,1.05,,,,,,,,,,,,,
0.171499,2938,2858,1.027991603,,,,,,,,,,,,,
0.17178,1477,1501,0.98401066,,,,,,,,,,,,,
0.172062,45,46,0.97826087,,,,,,,,,,,,,
0.172133,24637,24104,1.022112512,,,,,,,,,,,,,
0.172774,2,3,0.666666667,,,,,,,,,,,,,
0.172935,48,52,0.923076923,,,,,,,,,,,,,
0.173032,1,2,0.5,,,,,,,,,,,,,
0.173205,1460,1490,0.979865772,,,,,,,,,,,,,
0.173422,0,1,0,,,,,,,,,,,,,
0.173553,2,3,0.666666667,,,,,,,,,,,,,
0.173749,59,70,0.842857143,,,,,,,,,,,,,
0.174078,2561,2460,1.041056911,,,,,,,,,,,,,
0.174371,118,115,1.026086957,,,,,,,,,,,,,
0.174574,52,52,1,,,,,,,,,,,,,
0.174667,2794,2876,0.971488178,,,,,,,,,,,,,
0.175412,24483,23959,1.021870696,,,,,,,,,,,,,
0.175562,85,92,0.923913043,,,,,,,,,,,,,
0.175682,0,1,0,,,,,,,,,,,,,
0.17609,2,4,0.5,,,,,,,,,,,,,
0.176166,2476,2470,1.00242915,,,,,,,,,,,,,
0.176261,106,105,1.00952381,,,,,,,,,,,,,
0.176777,19049,17978,1.059572811,,,,,,,,,,,,,
0.177123,36,38,0.947368421,,,,,,,,,,,,,
0.177332,4,3,1.333333333,,,,,,,,,,,,,
0.177471,1,2,0.5,,,,,,,,,,,,,
0.177705,1496,1520,0.984210526,,,,,,,,,,,,,
0.177998,27,27,1,,,,,,,,,,,,,
0.178017,97,101,0.96039604,,,,,,,,,,,,,
0.178174,6,6,1,,,,,,,,,,,,,
0.178885,21137,20488,1.031677079,,,,,,,,,,,,,
0.179284,1947,1967,0.989832232,,,,,,,,,,,,,
0.179605,4228,4191,1.008828442,,,,,,,,,,,,,
0.179787,101,107,0.943925234,,,,,,,,,,,,,
0.180187,0,1,0,,,,,,,,,,,,,
0.180334,11,10,1.1,,,,,,,,,,,,,
0.180579,48,55,0.872727273,,,,,,,,,,,,,
0.180702,51,58,0.879310345,,,,,,,,,,,,,
0.180907,2866,2920,0.981506849,,,,,,,,,,,,,
0.181071,2,2,1,,,,,,,,,,,,,
0.181369,1,1,1,,,,,,,,,,,,,
0.181568,0,1,0,,,,,,,,,,,,,
0.181631,38,45,0.844444444,,,,,,,,,,,,,
0.181902,50,50,1,,,,,,,,,,,,,
0.182574,67883,63505,1.068939454,,,,,,,,,,,,,
0.183254,146,156,0.935897436,,,,,,,,,,,,,
0.18334,2,2,1,,,,,,,,,,,,,
0.183533,127,133,0.954887218,,,,,,,,,,,,,
0.183804,1,1,1,,,,,,,,,,,,,
0.184115,2,2,1,,,,,,,,,,,,,
0.184289,1041,1068,0.974719101,,,,,,,,,,,,,
0.184506,84,106,0.79245283,,,,,,,,,,,,,
0.184637,106,119,0.890756303,,,,,,,,,,,,,
0.1849,7,5,1.4,,,,,,,,,,,,,
0.185058,2,1,2,,,,,,,,,,,,,
0.185496,44,49,0.897959184,,,,,,,,,,,,,
0.185695,3193,3112,1.026028278,,,,,,,,,,,,,
0.186052,905,923,0.980498375,,,,,,,,,,,,,
0.186339,0,1,0,,,,,,,,,,,,,
0.186501,36680,35420,1.035573123,,,,,,,,,,,,,
0.186989,2,2,1,,,,,,,,,,,,,
0.187317,8,10,0.8,,,,,,,,,,,,,
0.1875,89,90,0.988888889,,,,,,,,,,,,,
0.187523,83,91,0.912087912,,,,,,,,,,,,,
0.187867,2124,2181,0.973865199,,,,,,,,,,,,,
0.188144,1,1,1,,,,,,,,,,,,,
0.188562,73,83,0.879518072,,,,,,,,,,,,,
0.188982,19561,18575,1.0530821,,,,,,,,,,,,,
0.189618,125,125,1,,,,,,,,,,,,,
0.189661,2,2,1,,,,,,,,,,,,,
0.189737,2945,2997,0.982649316,,,,,,,,,,,,,
0.189832,4,4,1,,,,,,,,,,,,,
0.190347,1,3,0.333333333,,,,,,,,,,,,,
0.1905,104,101,1.02970297,,,,,,,,,,,,,
0.190693,32461,31484,1.031031635,,,,,,,,,,,,,
0.19104,2,2,1,,,,,,,,,,,,,
0.191273,3,1,3,,,,,,,,,,,,,
0.191663,2173,2239,0.970522555,,,,,,,,,,,,,
0.191741,2,2,1,,,,,,,,,,,,,
0.191785,98,110,0.890909091,,,,,,,,,,,,,
0.192055,101,104,0.971153846,,,,,,,,,,,,,
0.19245,3043,2978,1.021826729,,,,,,,,,,,,,
0.192897,114,126,0.904761905,,,,,,,,,,,,,
0.193167,1,1,1,,,,,,,,,,,,,
0.193347,2,2,1,,,,,,,,,,,,,
0.193649,1847,1890,0.977248677,,,,,,,,,,,,,
0.194029,38,39,0.974358974,,,,,,,,,,,,,
0.194257,3,4,0.75,,,,,,,,,,,,,
0.19518,25825,25078,1.029787064,,,,,,,,,,,,,
0.195283,141,152,0.927631579,,,,,,,,,,,,,
0.195366,1,1,1,,,,,,,,,,,,,
0.195698,2831,2884,0.981622746,,,,,,,,,,,,,
0.196116,3219,3211,1.002491436,,,,,,,,,,,,,
0.196352,112,116,0.965517241,,,,,,,,,,,,,
0.19696,169,158,1.069620253,,,,,,,,,,,,,
0.197066,2,2,1,,,,,,,,,,,,,
0.197546,125,131,0.954198473,,,,,,,,,,,,,
0.197814,3365,3445,0.976777939,,,,,,,,,,,,,
0.19803,9,5,1.8,,,,,,,,,,,,,
0.19868,90,94,0.957446809,,,,,,,,,,,,,
0.198762,79,81,0.975308642,,,,,,,,,,,,,
0.199007,1,1,1,,,,,,,,,,,,,
0.199205,2,3,0.666666667,,,,,,,,,,,,,
0.2,63436,59307,1.069620787,,,,,,,,,,,,,
0.200446,109,105,1.038095238,,,,,,,,,,,,,
0.201008,6,8,0.75,,,,,,,,,,,,,
0.201262,157,172,0.912790698,,,,,,,,,,,,,
0.201619,2,2,1,,,,,,,,,,,,,
0.202031,1,2,0.5,,,,,,,,,,,,,
0.20226,1800,1818,0.99009901,,,,,,,,,,,,,
0.202444,1,2,0.5,,,,,,,,,,,,,
0.202548,103,102,1.009803922,,,,,,,,,,,,,
0.203069,1,1,1,,,,,,,,,,,,,
0.203859,58,66,0.878787879,,,,,,,,,,,,,
0.204124,15868,14853,1.068336363,,,,,,,,,,,,,
0.204598,2937,2956,0.993572395,,,,,,,,,,,,,
0.20498,1,4,0.25,,,,,,,,,,,,,
0.205196,35590,34375,1.035345455,,,,,,,,,,,,,
0.205847,3,2,1.5,,,,,,,,,,,,,
0.206041,68,63,1.079365079,,,,,,,,,,,,,
0.206284,6,5,1.2,,,,,,,,,,,,,
0.206559,148,137,1.080291971,,,,,,,,,,,,,
0.206725,2,2,1,,,,,,,,,,,,,
0.20702,2429,2395,1.014196242,,,,,,,,,,,,,
0.20739,7,7,1,,,,,,,,,,,,,
0.207614,1,1,1,,,,,,,,,,,,,
0.20795,195,176,1.107954545,,,,,,,,,,,,,
0.208013,50,55,0.909090909,,,,,,,,,,,,,
0.208514,4321,4244,1.018143261,,,,,,,,,,,,,
0.20937,71,70,1.014285714,,,,,,,,,,,,,
0.209427,0,1,0,,,,,,,,,,,,,
0.209529,2249,2237,1.005364327,,,,,,,,,,,,,
0.209657,7,5,1.4,,,,,,,,,,,,,
0.210042,128,122,1.049180328,,,,,,,,,,,,,
0.210352,3,4,0.75,,,,,,,,,,,,,
0.210819,21376,20308,1.052590112,,,,,,,,,,,,,
0.211289,2,2,1,,,,,,,,,,,,,
0.212132,2993,3051,0.980989839,,,,,,,,,,,,,
0.212238,1,2,0.5,,,,,,,,,,,,,
0.212298,174,189,0.920634921,,,,,,,,,,,,,
0.213201,4285,4160,1.030048077,,,,,,,,,,,,,
0.213809,149,143,1.041958042,,,,,,,,,,,,,
0.214176,2,2,1,,,,,,,,,,,,,
0.214286,131,140,0.935714286,,,,,,,,,,,,,
0.214423,2,3,0.666666667,,,,,,,,,,,,,
0.214834,3270,3323,0.984050557,,,,,,,,,,,,,
0.215166,0,1,0,,,,,,,,,,,,,
0.215353,47,55,0.854545455,,,,,,,,,,,,,
0.215666,0,1,0,,,,,,,,,,,,,
0.216169,1,2,0.5,,,,,,,,,,,,,
0.216506,106,106,1,,,,,,,,,,,,,
0.21693,22314,21290,1.048097698,,,,,,,,,,,,,
0.217186,4,4,1,,,,,,,,,,,,,
0.217643,3170,3141,1.009232728,,,,,,,,,,,,,
0.218218,3450,3378,1.021314387,,,,,,,,,,,,,
0.218543,212,200,1.06,,,,,,,,,,,,,
0.218797,164,173,0.947976879,,,,,,,,,,,,,
0.219265,2,2,1,,,,,,,,,,,,,
0.219529,4,3,1.333333333,,,,,,,,,,,,,
0.219971,2,1,2,,,,,,,,,,,,,
0.220193,134,151,0.887417219,,,,,,,,,,,,,
0.220326,2,4,0.5,,,,,,,,,,,,,
0.220564,1515,1467,1.032719836,,,,,,,,,,,,,
0.220863,1,2,0.5,,,,,,,,,,,,,
0.221163,179,179,1,,,,,,,,,,,,,
0.22188,88,82,1.073170732,,,,,,,,,,,,,
0.222222,5,3,1.666666667,,,,,,,,,,,,,
0.223607,82058,76389,1.074212256,,,,,,,,,,,,,
0.224733,6,5,1.2,,,,,,,,,,,,,
0.225018,4,4,1,,,,,,,,,,,,,
0.225374,123,126,0.976190476,,,,,,,,,,,,,
0.226134,114,114,1,,,,,,,,,,,,,
0.226455,5,7,0.714285714,,,,,,,,,,,,,
0.226779,3529,3534,0.998585173,,,,,,,,,,,,,
0.227038,2,2,1,,,,,,,,,,,,,
0.227185,137,149,0.919463087,,,,,,,,,,,,,
0.227429,3,3,1,,,,,,,,,,,,,
0.227921,1,1,1,,,,,,,,,,,,,
0.228218,1,1,1,,,,,,,,,,,,,
0.228748,198,207,0.956521739,,,,,,,,,,,,,
0.229039,92,102,0.901960784,,,,,,,,,,,,,
0.229416,4359,4287,1.016794962,,,,,,,,,,,,,
0.230089,4246,4229,1.004019863,,,,,,,,,,,,,
0.230633,2,2,1,,,,,,,,,,,,,
0.23094,31229,29728,1.050491119,,,,,,,,,,,,,
0.231455,138,150,0.92,,,,,,,,,,,,,
0.231869,1,1,1,,,,,,,,,,,,,
0.232495,8,7,1.142857143,,,,,,,,,,,,,
0.232889,275,241,1.141078838,,,,,,,,,,,,,
0.233126,2,2,1,,,,,,,,,,,,,
0.23355,2203,2175,1.012873563,,,,,,,,,,,,,
0.234082,1,2,0.5,,,,,,,,,,,,,
0.234261,134,140,0.957142857,,,,,,,,,,,,,
0.234404,2,2,1,,,,,,,,,,,,,
0.234888,201,198,1.015151515,,,,,,,,,,,,,
0.235702,3267,3038,1.075378539,,,,,,,,,,,,,
0.23694,111,101,1.099009901,,,,,,,,,,,,,
0.237023,6,2,3,,,,,,,,,,,,,
0.237171,2888,2918,0.989718986,,,,,,,,,,,,,
0.237356,4,4,1,,,,,,,,,,,,,
0.239046,28080,26417,1.062951887,,,,,,,,,,,,,
0.239732,6,4,1.5,,,,,,,,,,,,,
0.240192,185,194,0.953608247,,,,,,,,,,,,,
0.240772,13,11,1.181818182,,,,,,,,,,,,,
0.240966,4288,4136,1.036750484,,,,,,,,,,,,,
0.241121,7,4,1.75,,,,,,,,,,,,,
0.241209,276,289,0.955017301,,,,,,,,,,,,,
0.242536,2932,2741,1.069682598,,,,,,,,,,,,,
0.243332,199,189,1.052910053,,,,,,,,,,,,,
0.243432,173,182,0.950549451,,,,,,,,,,,,,
0.243975,1,1,1,,,,,,,,,,,,,
0.244339,2,2,1,,,,,,,,,,,,,
0.244949,3474,3438,1.010471204,,,,,,,,,,,,,
0.24544,8,9,0.888888889,,,,,,,,,,,,,
0.245718,71,65,1.092307692,,,,,,,,,,,,,
0.246183,14,15,0.933333333,,,,,,,,,,,,,
0.246598,76,82,0.926829268,,,,,,,,,,,,,
0.246932,4,4,1,,,,,,,,,,,,,
0.247436,1,2,0.5,,,,,,,,,,,,,
0.248069,29734,27876,1.066652317,,,,,,,,,,,,,
0.248452,3,2,1.5,,,,,,,,,,,,,
0.249136,2455,2396,1.024624374,,,,,,,,,,,,,
0.25,13312,12340,1.078768233,,,,,,,,,,,,,
0.25049,202,201,1.004975124,,,,,,,,,,,,,
0.251577,6,8,0.75,,,,,,,,,,,,,
0.251976,3,4,0.75,,,,,,,,,,,,,
0.252982,218,228,0.956140351,,,,,,,,,,,,,
0.253185,0,1,0,,,,,,,,,,,,,
0.253546,1684,1698,0.991755006,,,,,,,,,,,,,
0.254,9,6,1.5,,,,,,,,,,,,,
0.255377,2,2,1,,,,,,,,,,,,,
0.255551,153,145,1.055172414,,,,,,,,,,,,,
0.256495,4,2,2,,,,,,,,,,,,,
0.257248,239,252,0.948412698,,,,,,,,,,,,,
0.258199,65331,60126,1.086568207,,,,,,,,,,,,,
0.259938,1,3,0.333333333,,,,,,,,,,,,,
0.260378,5,4,1.25,,,,,,,,,,,,,
0.260931,201,219,0.917808219,,,,,,,,,,,,,
0.261116,157,148,1.060810811,,,,,,,,,,,,,
0.261712,3,3,1,,,,,,,,,,,,,
0.262613,6,4,1.5,,,,,,,,,,,,,
0.263117,3823,3764,1.015674814,,,,,,,,,,,,,
0.263523,4,5,0.8,,,,,,,,,,,,,
0.263752,257,258,0.996124031,,,,,,,,,,,,,
0.264906,11,8,1.375,,,,,,,,,,,,,
0.265165,137,146,0.938356164,,,,,,,,,,,,,
0.265372,3,4,0.75,,,,,,,,,,,,,
0.266667,120,123,0.975609756,,,,,,,,,,,,,
0.267261,3793,3607,1.051566399,,,,,,,,,,,,,
0.268328,3271,3190,1.02539185,,,,,,,,,,,,,
0.269191,2,2,1,,,,,,,,,,,,,
0.269408,261,246,1.06097561,,,,,,,,,,,,,
0.26968,32663,30796,1.060624756,,,,,,,,,,,,,
0.270501,1,1,1,,,,,,,,,,,,,
0.271163,1,2,0.5,,,,,,,,,,,,,
0.272166,7,8,0.875,,,,,,,,,,,,,
0.272798,233,242,0.962809917,,,,,,,,,,,,,
0.273179,5,4,1.25,,,,,,,,,,,,,
0.273861,3324,3135,1.060287081,,,,,,,,,,,,,
0.274721,1,1,1,,,,,,,,,,,,,
0.275241,3,4,0.75,,,,,,,,,,,,,
0.276026,158,164,0.963414634,,,,,,,,,,,,,
0.27735,3614,3455,1.04602026,,,,,,,,,,,,,
0.278543,166,145,1.144827586,,,,,,,,,,,,,
0.279372,178,182,0.978021978,,,,,,,,,,,,,
0.279508,5,5,1,,,,,,,,,,,,,
0.279751,3983,3947,1.009120851,,,,,,,,,,,,,
0.280056,7,7,1,,,,,,,,,,,,,
0.281718,4,4,1,,,,,,,,,,,,,
0.282843,25160,23695,1.06182739,,,,,,,,,,,,,
0.283473,114,106,1.075471698,,,,,,,,,,,,,
0.283981,5,5,1,,,,,,,,,,,,,
0.285714,6,5,1.2,,,,,,,,,,,,,
0.286039,4550,4378,1.039287346,,,,,,,,,,,,,
0.286299,2,2,1,,,,,,,,,,,,,
0.286446,294,293,1.003412969,,,,,,,,,,,,,
0.288675,10237,9455,1.082707562,,,,,,,,,,,,,
0.290191,239,241,0.991701245,,,,,,,,,,,,,
0.291111,6,7,0.857142857,,,,,,,,,,,,,
0.29173,11,8,1.375,,,,,,,,,,,,,
0.29277,2180,2083,1.046567451,,,,,,,,,,,,,
0.29361,1,2,0.5,,,,,,,,,,,,,
0.294086,85,81,1.049382716,,,,,,,,,,,,,
0.294174,260,252,1.031746032,,,,,,,,,,,,,
0.294884,6,5,1.2,,,,,,,,,,,,,
0.296174,2,3,0.666666667,,,,,,,,,,,,,
0.298142,20356,18936,1.074989438,,,,,,,,,,,,,
0.298807,4,4,1,,,,,,,,,,,,,
0.3,1865,1871,0.996793159,,,,,,,,,,,,,
0.301511,3584,3425,1.046423358,,,,,,,,,,,,,
0.302372,325,324,1.00308642,,,,,,,,,,,,,
0.30429,4,4,1,,,,,,,,,,,,,
0.304997,5,6,0.833333333,,,,,,,,,,,,,
0.306186,191,203,0.9408867,,,,,,,,,,,,,
0.306786,322,344,0.936046512,,,,,,,,,,,,,
0.307148,2,2,1,,,,,,,,,,,,,
0.307794,4012,3922,1.022947476,,,,,,,,,,,,,
0.308607,14,12,1.166666667,,,,,,,,,,,,,
0.310087,6,3,2,,,,,,,,,,,,,
0.311086,1,1,1,,,,,,,,,,,,,
0.3114,149,146,1.020547945,,,,,,,,,,,,,
0.312348,4,4,1,,,,,,,,,,,,,
0.312772,235,238,0.987394958,,,,,,,,,,,,,
0.313112,14,12,1.166666667,,,,,,,,,,,,,
0.316228,51794,47907,1.081136368,,,,,,,,,,,,,
0.319438,2,3,0.666666667,,,,,,,,,,,,,
0.319801,288,308,0.935064935,,,,,,,,,,,,,
0.320256,8,6,1.333333333,,,,,,,,,,,,,
0.321288,332,332,1,,,,,,,,,,,,,
0.322749,3,5,0.6,,,,,,,,,,,,,
0.324443,10,9,1.111111111,,,,,,,,,,,,,
0.325396,2390,2338,1.022241232,,,,,,,,,,,,,
0.326164,6,8,0.75,,,,,,,,,,,,,
0.326599,212,219,0.96803653,,,,,,,,,,,,,
0.327327,151,151,1,,,,,,,,,,,,,
0.328798,1,1,1,,,,,,,,,,,,,
0.32969,18,14,1.285714286,,,,,,,,,,,,,
0.332182,179,183,0.978142077,,,,,,,,,,,,,
0.333333,2927,2790,1.049103943,,,,,,,,,,,,,
0.33541,2754,2688,1.024553571,,,,,,,,,,,,,
0.3371,2,2,1,,,,,,,,,,,,,
0.338062,31374,29387,1.067614932,,,,,,,,,,,,,
0.340997,8,12,0.666666667,,,,,,,,,,,,,
0.342997,14,16,0.875,,,,,,,,,,,,,
0.344124,256,233,1.098712446,,,,,,,,,,,,,
